Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
41.6480555555556,-7.97277777777778,Vila Real,Montalegre,0.2853598014888337,0.4782608695652174,0.3883495145631068,0.0,0.6289657691504904,0.06772084415158588,0.4207471386353618,0.690519205089938,0.456381038841106,0.16990651479019736,0.0460328835601411,0.866025,0.988468,-0.5,0.151428,1
41.0161800003052,-8.45973800023397,Aveiro,Santa Maria da Feira,0.40694789081885857,0.8152173913043478,0.13592233009708737,0.0,0.5680916870647618,0.021241016498796533,0.3502947083122439,0.6760662948707878,0.4090172722790486,0.03757801004617179,0.003908682357039914,1.0,0.651372,0.0,-0.758758,0
41.2522250000636,-8.59899699952867,Porto,Maia,0.5955334987593052,0.7717391304347826,0.2679611650485437,0.0,0.6014212254036925,0.040055667954737,0.408134275964537,0.8868902678501296,0.5124239886677572,0.10572898168349486,0.02068819996386919,-0.5,0.988468,-0.866025,0.151428,0
39.0937150001526,-7.46771800001462,Portalegre,Monforte,0.9007444168734492,0.18478260869565216,0.10679611650485436,0.0,0.8348774216808031,0.11556929713135161,0.7703397717439221,0.9463514256539156,0.7859943495308233,0.33578251052818503,0.1485222610527111,-0.866025,0.937752,-0.5,0.347305,0
41.3977530002594,-8.36755800002151,Braga,Guimarães,0.7890818858560793,0.20652173913043478,0.3067961165048544,0.0,0.8094058936263069,0.16985891136602652,0.7565758322856629,0.9420312622731914,0.7731829672006698,0.4500735704500482,0.24714702996807153,-0.5,-0.101168,-0.866025,-0.994869,1
41.1101260005103,-7.69858700010512,Viseu,Armamar,0.10173697270471461,0.782608695652174,0.2349514563106796,0.09700427960057062,0.4532978501356709,0.01503544824604653,0.05999477525429818,0.2418977299505145,0.10687369401378966,0.011565147901973716,0.0007167236100978357,1.0,-0.0,0.0,1.0,0
39.3811749998728,-7.38295200030009,Portalegre,Marvão,0.25310173697270466,0.33695652173913043,0.4155339805825242,0.0,0.663756380334339,0.09119513658322141,0.39808480415367287,0.6322362736627131,0.43288698279033,0.21845666954183368,0.07073906239733271,1.0,-0.790776,0.0,-0.612106,1
41.0208333333333,-7.0275,Guarda,Vila Nova de Foz Côa,0.826302729528536,0.30434782608695654,0.06796116504854369,0.0,0.7651776057380315,0.06674446902923539,0.6706859111466684,0.925143350875815,0.6937633533421508,0.20059680856461515,0.061118466607008315,-0.866025,-0.998717,-0.5,-0.050649,0
42.0101979997423,-8.15345800002416,Viana do Castelo,Melgaço,0.501240694789082,0.32608695652173914,0.2912621359223301,0.0,0.7044837858864159,0.08399619165126407,0.4857788952928307,0.702929856256382,0.5155935731782715,0.21697891826069307,0.06992046862213257,1.0,-0.0,0.0,1.0,1
41.6575,-8.16194444444444,Braga,Vieira do Minho,0.4044665012406948,0.5217391304347826,0.283495145631068,0.0014265335235378034,0.6307660196201211,0.05077029196530711,0.41130177804627166,0.6753593590448512,0.44710706934737854,0.12703904307676694,0.028139332555073254,1.0,-0.988468,0.0,0.151428,0
